Comunidad,Registro,Nº Orden,Municipio,Diócesis,Título,Tipo,Templo y dep. comp. ,Titular,Título dist. de cert. eclesiástica ,Total ,Observación ,Observac_general 
Cataluña,Barcelona N.º 08,1,Barcelona,Barcelona,Solar,Solar (instalación Deportiva),,"Sociedad de San Francisco de Sales, Conocido como Congregación Salesiana",Sí,1,"Titular Sociedad San Francisco de Sales, Congregación Salesiana",Comunidades religiosas/Otras Entidades religiosas
Cataluña,Berga,25,Borredá,Vic,C/manresa,Casa,,Parroquia de Santa María de Borredá,Sí,1,No Inmatriculado y Si Registrado. se Hizo por Expediente Judicial,No Inmatriculado
Cataluña,Canovelles,3,Les Franqueses del Vallès,Terrassa,Solar,Solar,,Parroquia de Santa Eulalia de Corro D´avall,No,1,No se Identifica,Faltan datos para identificar
Cataluña,Canovelles,4,Les Franqueses del Vallès,Terrassa,Solar,Solar,,Parroquia de Santa Eulalia de Corro D´avall,No,1,No se Identifica,Faltan datos para identificar
Cataluña,Cervera,36,Bellmunt D’urgell,Urgell,Pieza de Tierra,Finca Rústica,,Parroquia de San Pedro de Bellmunt,No,1,Información Incompleta,Faltan datos para identificar
Cataluña,Cervera,30,Gavet de la Conca,Urgell,Pieza de Tierra,Finca Rústica,,Parroquia de San Pedro de Bellmunt,No,1,Información Incompleta,Faltan datos para identificar
Cataluña,Cervera,41,Gàvet,Urgell,Pieza de Tierra,Finca Rústica,,Parroquia de Santa María de Gaver,No,1,Información Incompleta,Faltan datos para identificar
Cataluña,Cervera,37,Pallerols,Urgell,Pieza de Tierra,Finca Rústica,,Parroquia de San Jaime de Pallerols,No,1,Información Incompleta,Faltan datos para identificar
Cataluña,Cervera,33,Pallerols,Urgell,San Jaime,Iglesia,Si,Parroquia de San Jaime de Pallerols,No,1,Información Incompleta,Faltan datos para identificar
Cataluña,Cervera,168,Pallerols,Urgell,Iglesia de Santa Maria,Iglesia,Si,Parroquia de San Jaime de Pallerols,No,1,Información Incompleta,Faltan datos para identificar
Cataluña,El Vendrell N.º 02,9,El Vendrell,Tarragona,Casa,Casa,,Fundación Benéfica Llar Santa Ana,Sí,1,Titular Fundación Benéfica Llar Santa Ana,Comunidades religiosas/Otras Entidades religiosas
Cataluña,El Vendrell N.º 02,13,El Vendrell,Tarragona,Casa Vivienda,Casa,,Congregación Religiosa Carmelitas Misioneras Teresianas,Sí,1,Titular Congregación Religiosa Carmelitas Misioneras Teresianas,Comunidades religiosas/Otras Entidades religiosas
Cataluña,El Vendrell N.º 02,8,El Vendrell,Tarragona,Edificio,Edificio,,Congregación Carmelitas Misioneras Teresianas,Sí,1,Titular Congregación Carmelitas Misioneras Teresianas,Comunidades religiosas/Otras Entidades religiosas
Cataluña,El Vendrell N.º 02,11,El Vendrell,Tarragona,Rústica,Finca Rústica,,Fundación Benéfica Llar Santa Ana,Sí,1,Titular Fundación Benéfica Llar Santa Ana,Comunidades religiosas/Otras Entidades religiosas
Cataluña,El Vendrell N.º 02,3,San Vicente,Tarragona,Local,Local Comercial,,Iglesia Bíblica Comunidad Cristiana de Tarragona,Sí,1,Titular Iglesia Biblica Comunidad Cristiana de Tarragona,Comunidades religiosas/Otras Entidades religiosas
Cataluña,El Vendrell N.º 02,4,San Vicente,Tarragona,Local,Local Comercial,,Iglesia Bíblica Comunidad Cristiana de Tarragona,Sí,1,Titular Iglesia Biblica Comunidad Cristiana de Tarragona,Comunidades religiosas/Otras Entidades religiosas
Cataluña,El Vendrell N.º 02,12,El Vendrell,Tarragona,Vivienda,Vivienda,,Fundación Benéfica Llar Santa Ana,Sí,1,Titular Fundación Benéfica Llar Santa Ana,Comunidades religiosas/Otras Entidades religiosas
Cataluña,El Vendrell N.º 02,14,El Vendrell,Tarragona,Vivienda,Vivienda,,Congregación San Pedro Ad Vincula,Sí,1,Titular Congregación San Pedro Ad Vincula,Comunidades religiosas/Otras Entidades religiosas
Cataluña,El Vendrell N.º 02,2,San Vicente,Tarragona,Vivienda Unifamiliar,Vivienda,,Congregación Hermanas Carmelitas Teresas San José,Sí,1,Titular Congregación Hermanas Carmelitas Teresas San José,Comunidades religiosas/Otras Entidades religiosas
Cataluña,El Vendrell N.º 02,10,El Vendrell,Tarragona,Capilla de Fatima,Vivienda,,Santa Iglesia Católica Apostólica y Romana,Sí,1,Titular Ayuntamiento Vendrell,Otros Titulares
Cataluña,El Vendrell N.º 03,1,El Vendrell,Tarragona,Casa Vivienda,Casa,,Congregación Religiosa Carmelitas Misioneras Teresianas,Sí,1,Titular Congregacion Religiosa Carmelitas Misioneras Teresianas,Comunidades religiosas/Otras Entidades religiosas
Cataluña,El Vendrell N.º 03,2,El Vendrell,Tarragona,Iglesia Parroquial de Sant Ramon Nonat,Iglesia Parroquial,Si,Parroquia San Salvador de el Vendrell - Arquebisbat de Tarragona,No,1,Desconocido / Información Incompleta. en el Vendrell 3 no Existe,Faltan datos para identificar
Cataluña,El Vendrell N.º 03,4,Sant Vicente de Calders,Tarragona,Local,Local,,Iglesia Bíblica Comunidad Cristiana de Tarragona,Sí,1,Titular Iglesia Biblica Comunidad Cristiana de Tarragona,Comunidades religiosas/Otras Entidades religiosas
Cataluña,El Vendrell N.º 03,5,Sant Vicente de Calders,Tarragona,Local,Local Comercial,,Iglesia Bíblica Comunidad Cristiana de Tarragona,Sí,1,Titular Iglesia Biblica Comunidad Cristiana de Tarragona,Comunidades religiosas/Otras Entidades religiosas
Cataluña,Falset,43,Pradell,Tarragona,Cementerio,Cementerio,Si,Arquebisbat de Tarragona,No,1,Inscripción 1999. Error Inscripción de Propiedad. Baja a Favor del Ayuntamiento Pradell de la Teixeta 1999,Otros Titulares
Cataluña,Girona N.º 01,10,Madremanya,Girona,Casa el Campaner,Solar,,Bisbat de Girona,No,1,Titular Ayuntamiento,Otros Titulares
Cataluña,Girona N.º 01,14,Sant Joan de Mollet,Girona,Sant Marti,Templo Parroquial,Si,Bisbat de Girona,No,1,"No És de la Diòcesis, “en Caso de que Exista”",Otros Titulares
Cataluña,Girona N.º 04,44,Llorà. Barri de L’esgésia,Girona,Parcela 2 de Residencial Jardín,Solar,,Parroquia de Llorà,No,1,Titular Ayuntamiento,Otros Titulares
Cataluña,Girona N.º 04,45,Llorà. Barri de L’esgésia,Girona,Terreno no Edificado,Solar,,Parroquia de Llorà,No,1,Titular Ayuntamiento,Otros Titulares
Cataluña,Granollers N.º 03,5,Fogars de Montclús,Terrassa,"Terreno en el Parage Cal Gallo, Pol. 11, Par. 287",Rústico,,Parroquia de Santa Maria de Palautordera,No,1,No se Identifica,Faltan datos para identificar
Cataluña,Igualada N.º 01,97,Copons,Vic,Casa Particular Ubicada en Can Mas Arnau,Casa,,Parroquia de Santa María Copons,Sí,1,No Pertenece a la Diócesis,Otros Titulares
Cataluña,L´ Hospitalet de Llobregat N.º 04,2,Begues,Sant Feliu de Llobregat,,Terreno,,Diòcesi de Sant Feliu de Llobregat,No,1,"Desconocido, Información Incompleta",Faltan datos para identificar
Cataluña,L´escala,4,Sant Roc,Girona,Sant Roc,Capilla,Si,Bisbat de Girona,Sí,1,"Baja. Error Inscripción de Propiedad, Cancelado",Otros Titulares
Cataluña,La Seu D´ Urgell,293,Tahus,Urgell,Iglesia Parroquial de la Asuncions,Iglesia,Si,Obispado de Urgell,No,1,Información Incompleta,Faltan datos para identificar
Cataluña,La Seu D´ Urgell,87,Castellas,Urgell,Paraje Vilelles de Junyet,Rústico,,Obispado de Urgell,No,1,Información Incompleta,Faltan datos para identificar
Cataluña,La Seu D´ Urgell,88,Castellas,Urgell,Paraje Vilelles de Junyet,Rústico,,Obispado de Urgell,No,1,Información Incompleta,Faltan datos para identificar
Cataluña,La Seu D´ Urgell,92,Castellas,Urgell,Paraje Sola de Junyet,Rústico,,Obispado de Urgell,No,1,Información Incompleta,Faltan datos para identificar
Cataluña,La Seu D´ Urgell,150,Cornellana,Urgell,Paraje Segala,Rústico,,Obispado de Urgell,No,1,Información Incompleta,Faltan datos para identificar
Cataluña,La Seu D´ Urgell,151,Cornellana,Urgell,Paraje Segala,Rústico,,Obispado de Urgell,No,1,Información Incompleta,Faltan datos para identificar
Cataluña,La Seu D´ Urgell,153,Cornellana,Urgell,Paraje Ribella,Rústico,,Obispado de Urgell,No,1,Información Incompleta,Faltan datos para identificar
Cataluña,La Seu D´ Urgell,154,Cornellana,Urgell,Paraje Ribella,Rústico,,Obispado de Urgell,No,1,Información Incompleta,Faltan datos para identificar
Cataluña,La Seu D´ Urgell,114,Os de Civis,Urgell,"Solar, en C/ de Les Eres, 6",Solar,,Obispado de Urgell,No,1,Información Incompleta,Faltan datos para identificar
Cataluña,Lleida N.º 02,57,La Granja D’escarp,Lleida,Ermita de San Jaime,Ermita,Si,Ayuntamiento de la Granja de Escarp,Sí,1,Titular Ayuntamiento Granja de Escarp,Otros Titulares
Cataluña,Lleida N.º 02,16,Alcarràs,Lleida,Sin Nombre,Finca Rústica,,Parroquia de la Asunción de la Madre de Dios de Alcarrás,Sí,1,Vendido,Otros Titulares
Cataluña,Lleida N.º 02,30,Alfés,Lleida,Sin Nombre,Finca Rústica,,Obispado de Lérida,Sí,1,Vendida,Otros Titulares
Cataluña,Lleida N.º 02,40,Almatret,Lleida,Sin Nombre,Finca Rústica,,Parroquia San Miguel Arcángel,Sí,1,Vendida,Otros Titulares
Cataluña,Manresa N.º 01,2,Manresa,Vic,Finca Destinada a Usos Religiosos Hermanas Caputxines,Edificio Religioso,Si,Germanes Clarisses Caputxines del Monestir de Sant Carles de Borromeu,No,1,Titular Germanes Clarisses Caputxines del Monestir Sant Carles Borromeu,Comunidades religiosas/Otras Entidades religiosas
Cataluña,Manresa N.º 01,8,Manresa,Vic,Edificio que Linda con el Convento de Santa Clara,Edificio Religioso,Si,Orden Hospitalaria de San Juan de Dios,Sí,1,Titular Orden Hospitalaria San Juan de Dios,Comunidades religiosas/Otras Entidades religiosas
Cataluña,Manresa N.º 01,7,Manresa,Vic,Monasterio de la Salesas,Monasterio,Si,Orden Hospitalaria de San Juan de Dios,Sí,1,Titular Orden Hospitalaria San Juan de Dios,Comunidades religiosas/Otras Entidades religiosas
Cataluña,Manresa N.º 02,8,Castellfullit Boix,Vic,Capilla de Sant Jaume del Clot del Grau,Capilla,Si,Parroquia de Sant Pere,No,1,"Baja. Error Inscripción Propiedad, Cancelado",Otros Titulares
Cataluña,Manresa N.º 04,25,Santa Maria D’oló,Vic,Terreno en el que se Halla Edificada la Iglesia de Nostra Senyora de Maria Assumpta,Terreno,,Bisbat Vic,No,1,Propietat Privada. Colonia Marçal,Otros Titulares
Cataluña,Martorell N.º 03,3,Abrera,Sant Feliu de Llobregat,Terreno Destinado a Campo de Futbol,Terreno,,Parroquia de Sant Pere de Abrera,No,1,Expropiado 2010,Otros Titulares
Cataluña,Montblanc,86,Savallá del Comtat,Tarragona,Cementerio Parroquial,Cementerio,Si,Arquebisbat de Tarragona,No,1,Titular Ayuntamiento Savallà Comtat 1998 Cedido,Otros Titulares
Cataluña,Montblanc,25,Montblanc,Tarragona,"Vivienda Planta Baja, Arrabal de Santa Ana, Dos",Huerto,,Ayuntamiento de Montblanc,No,1,Titular Ayuntamiento de Montblanc,Otros Titulares
Cataluña,Montblanc,41,La Glorieta,Tarragona,Iglesia Parroquial y Casa Rectoral,Terreno,,Ayuntamiento de Passanant I Belltall,Sí,1,Titular Ayuntamiento Passanant I Belltall,Otros Titulares
Cataluña,Montcada I Reixac,3,Montcada I Reixac,Terrassa,Solar,Solar,,Diócesis de Terrassa,Sí,1,No se Identifica,Faltan datos para identificar
Cataluña,Montcada I Reixac,1,Montcada I Reixac,Terrassa,Terreno,Terreno,,Diócesis de Terrassa,Sí,1,No se Identifica,Faltan datos para identificar
Cataluña,Montcada I Reixac,2,Montcada I Reixac,Terrassa,Terreno,Terreno,,Diócesis de Terrassa,Sí,1,No se Identifica,Faltan datos para identificar
Cataluña,Montcada I Reixac,4,Montcada I Reixac,Terrassa,Terreno,Terreno,,Diócesis de Terrassa,Sí,1,No se Identifica,Faltan datos para identificar
Cataluña,Montcada I Reixac,5,Montcada I Reixac,Terrassa,Terreno,Urbana,,Diócesis de Terrassa,Sí,1,No se Identifica,Faltan datos para identificar
