fecha,cod_ine,ccaa,ia14d
2021-03-18,01,Andalucía,121.9
2021-03-18,02,Aragón,125.75
2021-03-18,03,Asturias,171.69
2021-03-18,04,Baleares,43.24
2021-03-18,05,Canarias,129.93
2021-03-18,06,Cantabria,98.61
2021-03-18,08,Castilla La Mancha,72.71
2021-03-18,07,Castilla y León,107.73
2021-03-18,09,Cataluña,162.05
2021-03-18,18,Ceuta,238.27
2021-03-18,10,C. Valenciana,36.65
2021-03-18,11,Extremadura,72.21
2021-03-18,12,Galicia,74.42
2021-03-18,13,Madrid,225.34
2021-03-18,19,Melilla,514.53
2021-03-18,14,Murcia,62.45
2021-03-18,15,Navarra,138.03
2021-03-18,16,País Vasco,177.15
2021-03-18,17,La Rioja,65.66
2021-03-18,00,España,128.17
2021-03-22,01,Andalucía,123.3
2021-03-22,02,Aragón,132.04
2021-03-22,03,Asturias,156.43
2021-03-22,04,Baleares,47.5
2021-03-22,05,Canarias,135.46
2021-03-22,06,Cantabria,97.06
2021-03-22,08,Castilla La Mancha,74.33
2021-03-22,07,Castilla y León,108.73
2021-03-22,09,Cataluña,164.84
2021-03-22,18,Ceuta,257.15
2021-03-22,10,C. Valenciana,31.3
2021-03-22,11,Extremadura,84.48
2021-03-22,12,Galicia,76.13
2021-03-22,13,Madrid,218.42
2021-03-22,19,Melilla,514.53
2021-03-22,14,Murcia,56.83
2021-03-22,15,Navarra,156.68
2021-03-22,16,País Vasco,187.7
2021-03-22,17,La Rioja,80.18
2021-03-22,00,España,128.71
2021-03-23,01,Andalucía,120.97
2021-03-23,02,Aragón,132.19
2021-03-23,03,Asturias,157.9
2021-03-23,04,Baleares,47.5
2021-03-23,05,Canarias,137.23
2021-03-23,06,Cantabria,101.19
2021-03-23,08,Castilla La Mancha,78.51
2021-03-23,07,Castilla y León,108.9
2021-03-23,09,Cataluña,166.73
2021-03-23,18,Ceuta,255.97
2021-03-23,10,C. Valenciana,29.3
2021-03-23,11,Extremadura,87.1
2021-03-23,12,Galicia,73.27
2021-03-23,13,Madrid,222.74
2021-03-23,19,Melilla,514.53
2021-03-23,14,Murcia,55.09
2021-03-23,15,Navarra,166.46
2021-03-23,16,País Vasco,192.09
2021-03-23,17,La Rioja,81.76
2021-03-23,00,España,129.55
2021-03-24,01,Andalucía,120.27
2021-03-24,02,Aragón,130.52
2021-03-24,03,Asturias,159.37
2021-03-24,04,Baleares,52.02
2021-03-24,05,Canarias,138.2
2021-03-24,06,Cantabria,101.54
2021-03-24,08,Castilla La Mancha,78.85
2021-03-24,07,Castilla y León,109.98
2021-03-24,09,Cataluña,172.13
2021-03-24,18,Ceuta,253.61
2021-03-24,10,C. Valenciana,30.2
2021-03-24,11,Extremadura,92.91
2021-03-24,12,Galicia,73.57
2021-03-24,13,Madrid,228.14
2021-03-24,19,Melilla,511.06
2021-03-24,14,Murcia,56.36
2021-03-24,15,Navarra,185.26
2021-03-24,16,País Vasco,199.52
2021-03-24,17,La Rioja,89.02
2021-03-24,00,España,132.22
2021-03-25,01,Andalucía,121.58
2021-03-25,02,Aragón,132.8
2021-03-25,03,Asturias,161.03
2021-03-25,04,Baleares,52.37
2021-03-25,05,Canarias,139.59
2021-03-25,06,Cantabria,102.57
2021-03-25,08,Castilla La Mancha,77.82
2021-03-25,07,Castilla y León,112.52
2021-03-25,09,Cataluña,171.81
2021-03-25,18,Ceuta,250.07
2021-03-25,10,C. Valenciana,28.74
2021-03-25,11,Extremadura,94.59
2021-03-25,12,Galicia,73.64
2021-03-25,13,Madrid,235.32
2021-03-25,19,Melilla,518.0
2021-03-25,14,Murcia,54.42
2021-03-25,15,Navarra,200.7
2021-03-25,16,País Vasco,206.23
2021-03-25,17,La Rioja,93.43
2021-03-25,00,España,134.08
2021-03-26,01,Andalucía,125.36
2021-03-26,02,Aragón,132.95
2021-03-26,03,Asturias,163.18
2021-03-26,04,Baleares,52.46
2021-03-26,05,Canarias,137.6
2021-03-26,06,Cantabria,108.94
2021-03-26,08,Castilla La Mancha,82.4
2021-03-26,07,Castilla y León,115.31
2021-03-26,09,Cataluña,184.59
2021-03-26,18,Ceuta,260.68
2021-03-26,10,C. Valenciana,28.52
2021-03-26,11,Extremadura,94.88
2021-03-26,12,Galicia,70.57
2021-03-26,13,Madrid,241.12
2021-03-26,19,Melilla,501.81
2021-03-26,14,Murcia,56.3
2021-03-26,15,Navarra,223.02
2021-03-26,16,País Vasco,213.93
2021-03-26,17,La Rioja,102.27
2021-03-26,00,España,138.63
2021-03-29,01,Andalucía,137.73
2021-03-29,02,Aragón,140.0
2021-03-29,03,Asturias,159.07
2021-03-29,04,Baleares,65.6
2021-03-29,05,Canarias,133.09
2021-03-29,06,Cantabria,112.21
2021-03-29,08,Castilla La Mancha,90.41
2021-03-29,07,Castilla y León,124.23
2021-03-29,09,Cataluña,207.69
2021-03-29,18,Ceuta,268.94
2021-03-29,10,C. Valenciana,28.62
2021-03-29,11,Extremadura,94.13
2021-03-29,12,Galicia,69.09
2021-03-29,13,Madrid,255.08
2021-03-29,19,Melilla,502.97
2021-03-29,14,Murcia,56.76
2021-03-29,15,Navarra,265.97
2021-03-29,16,País Vasco,233.31
2021-03-29,17,La Rioja,124.37
2021-03-29,00,España,149.26
2021-03-30,01,Andalucía,129.8
2021-03-30,02,Aragón,141.42
2021-03-30,03,Asturias,160.49
2021-03-30,04,Baleares,66.66
2021-03-30,05,Canarias,129.87
2021-03-30,06,Cantabria,113.23
2021-03-30,08,Castilla La Mancha,97.69
2021-03-30,07,Castilla y León,131.07
2021-03-30,09,Cataluña,193.57
2021-03-30,18,Ceuta,282.65
2021-03-30,10,C. Valenciana,26.58
2021-03-30,11,Extremadura,102.44
2021-03-30,12,Galicia,69.92
2021-03-30,13,Madrid,257.54
2021-03-30,19,Melilla,492.67
2021-03-30,14,Murcia,56.11
2021-03-30,15,Navarra,281.76
2021-03-30,16,País Vasco,232.38
2021-03-30,17,La Rioja,135.66
2021-03-30,00,España,146.94
2021-03-31,01,Andalucía,139.76
2021-03-31,02,Aragón,147.44
2021-03-31,03,Asturias,161.66
2021-03-31,04,Baleares,67.86
2021-03-31,05,Canarias,129.87
2021-03-31,06,Cantabria,117.34
2021-03-31,08,Castilla La Mancha,99.7
2021-03-31,07,Castilla y León,135.45
2021-03-31,09,Cataluña,199.65
2021-03-31,18,Ceuta,294.53
2021-03-31,10,C. Valenciana,28.08
2021-03-31,11,Extremadura,101.04
2021-03-31,12,Galicia,69.47
2021-03-31,13,Madrid,264.77
2021-03-31,19,Melilla,475.45
2021-03-31,14,Murcia,60.74
2021-03-31,15,Navarra,292.2
2021-03-31,16,País Vasco,242.2
2021-03-31,17,La Rioja,147.54
2021-03-31,00,España,152.25
2021-04-01,01,Andalucía,129.15
2021-04-01,02,Aragón,153.6
2021-04-01,03,Asturias,162.06
2021-04-01,04,Baleares,66.58
2021-04-01,05,Canarias,129.41
2021-04-01,06,Cantabria,109.11
2021-04-01,08,Castilla La Mancha,109.67
2021-04-01,07,Castilla y León,142.97
2021-04-01,09,Cataluña,206.18
2021-04-01,18,Ceuta,293.34
2021-04-01,10,C. Valenciana,28.81
2021-04-01,11,Extremadura,102.54
2021-04-01,12,Galicia,68.03
2021-04-01,13,Madrid,279.46
2021-04-01,19,Melilla,469.7
2021-04-01,14,Murcia,63.79
2021-04-01,15,Navarra,307.02
2021-04-01,16,País Vasco,241.97
2021-04-01,17,La Rioja,159.73
2021-04-01,00,España,154.76
2021-04-03,01,Andalucía,133.0
2021-04-03,02,Aragón,143.67
2021-04-03,03,Asturias,157.44
2021-04-03,04,Baleares,63.59
2021-04-03,05,Canarias,124.04
2021-04-03,06,Cantabria,129.01
2021-04-03,08,Castilla La Mancha,102.43
2021-04-03,07,Castilla y León,142.47
2021-04-03,09,Cataluña,190.44
2021-04-03,18,Ceuta,315.91
2021-04-03,10,C. Valenciana,33.02
2021-04-03,11,Extremadura,113.07
2021-04-03,12,Galicia,65.62
2021-04-03,13,Madrid,267.01
2021-04-03,19,Melilla,416.88
2021-04-03,14,Murcia,61.6
2021-04-03,15,Navarra,326.23
2021-04-03,16,País Vasco,258.32
2021-04-03,17,La Rioja,166.29
2021-04-03,00,España,151.79
2021-04-05,01,Andalucía,155.29
2021-04-05,02,Aragón,152.93
2021-04-05,03,Asturias,162.06
2021-04-05,04,Baleares,65.55
2021-04-05,05,Canarias,122.61
2021-04-05,06,Cantabria,134.33
2021-04-05,08,Castilla La Mancha,105.03
2021-04-05,07,Castilla y León,154.62
2021-04-05,09,Cataluña,216.18
2021-04-05,18,Ceuta,342.03
2021-04-05,10,C. Valenciana,33.69
2021-04-05,11,Extremadura,120.21
2021-04-05,12,Galicia,66.66
2021-04-05,13,Madrid,272.66
2021-04-05,19,Melilla,426.06
2021-04-05,14,Murcia,62.13
2021-04-05,15,Navarra,352.24
2021-04-05,16,País Vasco,271.88
2021-04-05,17,La Rioja,177.24
2021-04-05,00,España,163.37
2021-04-06,01,Andalucía,156.4
2021-04-06,02,Aragón,161.88
2021-04-06,03,Asturias,159.99
2021-04-06,04,Baleares,63.76
2021-04-06,05,Canarias,121.74
2021-04-06,06,Cantabria,135.18
2021-04-06,08,Castilla La Mancha,107.76
2021-04-06,07,Castilla y León,164.93
2021-04-06,09,Cataluña,203.61
2021-04-06,18,Ceuta,366.97
2021-04-06,10,C. Valenciana,32.61
2021-04-06,11,Extremadura,121.52
2021-04-06,12,Galicia,66.84
2021-04-06,13,Madrid,287.69
2021-04-06,19,Melilla,432.96
2021-04-06,14,Murcia,64.78
2021-04-06,15,Navarra,363.28
2021-04-06,16,País Vasco,272.87
2021-04-06,17,La Rioja,179.74
2021-04-06,00,España,164.71
2021-04-07,01,Andalucía,163.34
2021-04-07,02,Aragón,178.73
2021-04-07,03,Asturias,159.7
2021-04-07,04,Baleares,62.14
2021-04-07,05,Canarias,121.74
2021-04-07,06,Cantabria,137.76
2021-04-07,08,Castilla La Mancha,121.85
2021-04-07,07,Castilla y León,173.33
2021-04-07,09,Cataluña,192.17
2021-04-07,18,Ceuta,391.91
2021-04-07,10,C. Valenciana,31.64
2021-04-07,11,Extremadura,121.52
2021-04-07,12,Galicia,67.03
2021-04-07,13,Madrid,302.11
2021-04-07,19,Melilla,459.37
2021-04-07,14,Murcia,62.33
2021-04-07,15,Navarra,369.63
2021-04-07,16,País Vasco,279.58
2021-04-07,17,La Rioja,183.8
2021-04-07,00,España,167.97
2021-04-08,01,Andalucía,180.5
2021-04-08,02,Aragón,189.64
2021-04-08,03,Asturias,163.14
2021-04-08,04,Baleares,64.27
2021-04-08,05,Canarias,120.41
2021-04-08,06,Cantabria,139.82
2021-04-08,08,Castilla La Mancha,135.49
2021-04-08,07,Castilla y León,182.89
2021-04-08,09,Cataluña,184.49
2021-04-08,18,Ceuta,433.48
2021-04-08,10,C. Valenciana,34.64
2021-04-08,11,Extremadura,124.91
2021-04-08,12,Galicia,67.33
2021-04-08,13,Madrid,315.49
2021-04-08,19,Melilla,483.49
2021-04-08,14,Murcia,67.36
2021-04-08,15,Navarra,379.46
2021-04-08,16,País Vasco,289.12
2021-04-08,17,La Rioja,198.8
2021-04-08,00,España,174.52
2021-04-09,01,Andalucía,189.9
2021-04-09,02,Aragón,201.82
2021-04-09,03,Asturias,162.74
2021-04-09,04,Baleares,65.81
2021-04-09,05,Canarias,126.11
2021-04-09,06,Cantabria,144.11
2021-04-09,08,Castilla La Mancha,142.58
2021-04-09,07,Castilla y León,187.44
2021-04-09,09,Cataluña,199.27
2021-04-09,18,Ceuta,465.55
2021-04-09,10,C. Valenciana,34.92
2021-04-09,11,Extremadura,132.05
2021-04-09,12,Galicia,70.29
2021-04-09,13,Madrid,324.31
2021-04-09,19,Melilla,494.97
2021-04-09,14,Murcia,68.16
2021-04-09,15,Navarra,394.59
2021-04-09,16,País Vasco,295.34
2021-04-09,17,La Rioja,202.24
2021-04-09,00,España,182.09
2021-04-12,01,Andalucía,225.18
2021-04-12,02,Aragón,218.52
2021-04-12,03,Asturias,163.14
2021-04-12,04,Baleares,57.36
2021-04-12,05,Canarias,134.42
2021-04-12,06,Cantabria,161.09
2021-04-12,08,Castilla La Mancha,157.98
2021-04-12,07,Castilla y León,196.67
2021-04-12,09,Cataluña,227.31
2021-04-12,18,Ceuta,498.8
2021-04-12,10,C. Valenciana,36.34
2021-04-12,11,Extremadura,135.06
2021-04-12,12,Galicia,75.39
2021-04-12,13,Madrid,336.41
2021-04-12,19,Melilla,537.46
2021-04-12,14,Murcia,67.76
2021-04-12,15,Navarra,425.14
2021-04-12,16,País Vasco,320.47
2021-04-12,17,La Rioja,211.62
2021-04-12,00,España,199.0
2021-04-13,01,Andalucía,211.76
2021-04-13,02,Aragón,222.88
2021-04-13,03,Asturias,162.55
2021-04-13,04,Baleares,58.64
2021-04-13,05,Canarias,135.02
2021-04-13,06,Cantabria,168.12
2021-04-13,08,Castilla La Mancha,169.13
2021-04-13,07,Castilla y León,197.17
2021-04-13,09,Cataluña,212.63
2021-04-13,18,Ceuta,498.8
2021-04-13,10,C. Valenciana,35.61
2021-04-13,11,Extremadura,135.15
2021-04-13,12,Galicia,77.65
2021-04-13,13,Madrid,341.44
2021-04-13,19,Melilla,519.09
2021-04-13,14,Murcia,68.95
2021-04-13,15,Navarra,425.59
2021-04-13,16,País Vasco,330.42
2021-04-13,17,La Rioja,210.68
2021-04-13,00,España,196.2
2021-04-14,01,Andalucía,221.99
2021-04-14,02,Aragón,230.86
2021-04-14,03,Asturias,166.77
2021-04-14,04,Baleares,58.9
2021-04-14,05,Canarias,133.18
2021-04-14,06,Cantabria,170.35
2021-04-14,08,Castilla La Mancha,171.28
2021-04-14,07,Castilla y León,200.38
2021-04-14,09,Cataluña,217.99
2021-04-14,18,Ceuta,522.55
2021-04-14,10,C. Valenciana,34.9
2021-04-14,11,Extremadura,137.88
2021-04-14,12,Galicia,76.95
2021-04-14,13,Madrid,347.14
2021-04-14,19,Melilla,522.53
2021-04-14,14,Murcia,65.64
2021-04-14,15,Navarra,433.76
2021-04-14,16,País Vasco,345.87
2021-04-14,17,La Rioja,213.81
2021-04-14,00,España,200.98
2021-04-15,01,Andalucía,225.12
2021-04-15,02,Aragón,235.67
2021-04-15,03,Asturias,168.53
2021-04-15,04,Baleares,58.81
2021-04-15,05,Canarias,131.62
2021-04-15,06,Cantabria,170.7
2021-04-15,08,Castilla La Mancha,168.83
2021-04-15,07,Castilla y León,198.92
2021-04-15,09,Cataluña,219.83
2021-04-15,18,Ceuta,496.43
2021-04-15,10,C. Valenciana,35.57
2021-04-15,11,Extremadura,142.95
2021-04-15,12,Galicia,78.28
2021-04-15,13,Madrid,348.53
2021-04-15,19,Melilla,511.05
2021-04-15,14,Murcia,63.92
2021-04-15,15,Navarra,436.78
2021-04-15,16,País Vasco,358.93
2021-04-15,17,La Rioja,207.87
2021-04-15,00,España,202.72
2021-04-16,01,Andalucía,241.03
2021-04-16,02,Aragón,245.23
2021-04-16,03,Asturias,171.28
2021-04-16,04,Baleares,59.75
2021-04-16,05,Canarias,133.6
2021-04-16,06,Cantabria,184.42
2021-04-16,08,Castilla La Mancha,183.75
2021-04-16,07,Castilla y León,206.6
2021-04-16,09,Cataluña,226.85
2021-04-16,18,Ceuta,488.11
2021-04-16,10,C. Valenciana,36.24
2021-04-16,11,Extremadura,137.97
2021-04-16,12,Galicia,82.28
2021-04-16,13,Madrid,372.26
2021-04-16,19,Melilla,531.72
2021-04-16,14,Murcia,66.96
2021-04-16,15,Navarra,443.44
2021-04-16,16,País Vasco,375.23
2021-04-16,17,La Rioja,230.69
2021-04-16,00,España,213.05
2021-04-19,01,Andalucía,263.42
2021-04-19,02,Aragón,271.55
2021-04-19,03,Asturias,169.81
2021-04-19,04,Baleares,60.6
2021-04-19,05,Canarias,140.49
2021-04-19,06,Cantabria,208.1
2021-04-19,08,Castilla La Mancha,204.72
2021-04-19,07,Castilla y León,210.74
2021-04-19,09,Cataluña,254.3
2021-04-19,18,Ceuta,450.11
2021-04-19,10,C. Valenciana,39.27
2021-04-19,11,Extremadura,135.9
2021-04-19,12,Galicia,90.09
2021-04-19,13,Madrid,406.66
2021-04-19,19,Melilla,516.79
2021-04-19,14,Murcia,68.22
2021-04-19,15,Navarra,428.77
2021-04-19,16,País Vasco,399.68
2021-04-19,17,La Rioja,234.13
2021-04-19,00,España,230.54
2021-04-20,01,Andalucía,259.08
2021-04-20,02,Aragón,269.37
2021-04-20,03,Asturias,173.05
2021-04-20,04,Baleares,62.48
2021-04-20,05,Canarias,137.04
2021-04-20,06,Cantabria,217.02
2021-04-20,08,Castilla La Mancha,209.66
2021-04-20,07,Castilla y León,209.03
2021-04-20,09,Cataluña,254.17
2021-04-20,18,Ceuta,419.23
2021-04-20,10,C. Valenciana,40.06
2021-04-20,11,Extremadura,137.69
2021-04-20,12,Galicia,90.35
2021-04-20,13,Madrid,403.74
2021-04-20,19,Melilla,498.42
2021-04-20,14,Murcia,66.1
2021-04-20,15,Navarra,426.35
2021-04-20,16,País Vasco,429.59
2021-04-20,17,La Rioja,254.44
2021-04-20,00,España,230.95
2021-04-21,01,Andalucía,254.94
2021-04-21,02,Aragón,267.42
2021-04-21,03,Asturias,174.82
2021-04-21,04,Baleares,59.66
2021-04-21,05,Canarias,135.76
2021-04-21,06,Cantabria,221.13
2021-04-21,08,Castilla La Mancha,209.51
2021-04-21,07,Castilla y León,208.86
2021-04-21,09,Cataluña,249.52
2021-04-21,18,Ceuta,393.1
2021-04-21,10,C. Valenciana,40.02
2021-04-21,11,Extremadura,134.68
2021-04-21,12,Galicia,91.09
2021-04-21,13,Madrid,400.79
2021-04-21,19,Melilla,472.0
2021-04-21,14,Murcia,66.63
2021-04-21,15,Navarra,424.99
2021-04-21,16,País Vasco,448.46
2021-04-21,17,La Rioja,252.26
2021-04-21,00,España,229.65
2021-04-22,01,Andalucía,251.35
2021-04-22,02,Aragón,268.24
2021-04-22,03,Asturias,170.5
2021-04-22,04,Baleares,59.41
2021-04-22,05,Canarias,135.48
2021-04-22,06,Cantabria,228.85
2021-04-22,08,Castilla La Mancha,207.85
2021-04-22,07,Castilla y León,205.06
2021-04-22,09,Cataluña,256.37
2021-04-22,18,Ceuta,363.41
2021-04-22,10,C. Valenciana,40.1
2021-04-22,11,Extremadura,132.43
2021-04-22,12,Galicia,93.2
2021-04-22,13,Madrid,398.74
2021-04-22,19,Melilla,451.33
2021-04-22,14,Murcia,66.04
2021-04-22,15,Navarra,416.82
2021-04-22,16,País Vasco,514.25
2021-04-22,17,La Rioja,256.63
2021-04-22,00,España,232.55
2021-04-23,01,Andalucía,248.78
2021-04-23,02,Aragón,266.21
2021-04-23,03,Asturias,166.96
2021-04-23,04,Baleares,59.92
2021-04-23,05,Canarias,128.91
2021-04-23,06,Cantabria,231.77
2021-04-23,08,Castilla La Mancha,207.65
2021-04-23,07,Castilla y León,203.68
2021-04-23,09,Cataluña,278.43
2021-04-23,18,Ceuta,332.53
2021-04-23,10,C. Valenciana,40.08
2021-04-23,11,Extremadura,130.73
2021-04-23,12,Galicia,96.12
2021-04-23,13,Madrid,398.27
2021-04-23,19,Melilla,454.78
2021-04-23,14,Murcia,64.65
2021-04-23,15,Navarra,400.79
2021-04-23,16,País Vasco,523.48
2021-04-23,17,La Rioja,270.39
2021-04-23,00,España,235.51
2021-04-26,01,Andalucía,240.35
2021-04-26,02,Aragón,266.06
2021-04-26,03,Asturias,165.98
2021-04-26,04,Baleares,56.59
2021-04-26,05,Canarias,118.94
2021-04-26,06,Cantabria,244.29
2021-04-26,08,Castilla La Mancha,215.18
2021-04-26,07,Castilla y León,194.54
2021-04-26,09,Cataluña,295.52
2021-04-26,18,Ceuta,277.9
2021-04-26,10,C. Valenciana,41.94
2021-04-26,11,Extremadura,121.62
2021-04-26,12,Galicia,98.86
2021-04-26,13,Madrid,393.97
2021-04-26,19,Melilla,437.55
2021-04-26,14,Murcia,70.54
2021-04-26,15,Navarra,368.27
2021-04-26,16,País Vasco,527.18
2021-04-26,17,La Rioja,271.95
2021-04-26,00,España,235.59
2021-04-27,01,Andalucía,237.58
2021-04-27,02,Aragón,273.81
2021-04-27,03,Asturias,162.15
2021-04-27,04,Baleares,57.7
2021-04-27,05,Canarias,117.01
2021-04-27,06,Cantabria,248.75
2021-04-27,08,Castilla La Mancha,211.52
2021-04-27,07,Castilla y León,197.0
2021-04-27,09,Cataluña,280.34
2021-04-27,18,Ceuta,263.65
2021-04-27,10,C. Valenciana,42.69
2021-04-27,11,Extremadura,118.23
2021-04-27,12,Galicia,97.86
2021-04-27,13,Madrid,395.83
2021-04-27,19,Melilla,423.77
2021-04-27,14,Murcia,68.22
2021-04-27,15,Navarra,363.28
2021-04-27,16,País Vasco,529.43
2021-04-27,17,La Rioja,276.64
2021-04-27,00,España,232.86
2021-04-28,01,Andalucía,231.01
2021-04-28,02,Aragón,275.92
2021-04-28,03,Asturias,153.22
2021-04-28,04,Baleares,58.21
2021-04-28,05,Canarias,114.2
2021-04-28,06,Cantabria,250.3
2021-04-28,08,Castilla La Mancha,210.05
2021-04-28,07,Castilla y León,197.67
2021-04-28,09,Cataluña,288.5
2021-04-28,18,Ceuta,219.71
2021-04-28,10,C. Valenciana,44.17
2021-04-28,11,Extremadura,110.62
2021-04-28,12,Galicia,99.3
2021-04-28,13,Madrid,393.04
2021-04-28,19,Melilla,413.43
2021-04-28,14,Murcia,70.8
2021-04-28,15,Navarra,354.96
2021-04-28,16,País Vasco,485.39
2021-04-28,17,La Rioja,280.08
2021-04-28,00,España,230.27
2021-04-29,01,Andalucía,225.36
2021-04-29,02,Aragón,283.44
2021-04-29,03,Asturias,148.31
2021-04-29,04,Baleares,58.9
2021-04-29,05,Canarias,112.69
2021-04-29,06,Cantabria,256.13
2021-04-29,08,Castilla La Mancha,209.02
2021-04-29,07,Castilla y León,196.96
2021-04-29,09,Cataluña,289.33
2021-04-29,18,Ceuta,212.58
2021-04-29,10,C. Valenciana,44.47
2021-04-29,11,Extremadura,108.37
2021-04-29,12,Galicia,99.04
2021-04-29,13,Madrid,388.12
2021-04-29,19,Melilla,393.91
2021-04-29,14,Murcia,69.94
2021-04-29,15,Navarra,352.54
2021-04-29,16,País Vasco,516.68
2021-04-29,17,La Rioja,281.64
2021-04-29,00,España,230.07
2021-04-30,01,Andalucía,220.58
2021-04-30,02,Aragón,290.36
2021-04-30,03,Asturias,147.04
2021-04-30,04,Baleares,59.49
2021-04-30,05,Canarias,106.57
2021-04-30,06,Cantabria,256.13
2021-04-30,08,Castilla La Mancha,209.12
2021-04-30,07,Castilla y León,194.45
2021-04-30,09,Cataluña,295.2
2021-04-30,18,Ceuta,195.96
2021-04-30,10,C. Valenciana,43.82
2021-04-30,11,Extremadura,108.84
2021-04-30,12,Galicia,99.41
2021-04-30,13,Madrid,384.73
2021-04-30,19,Melilla,365.2
2021-04-30,14,Murcia,71.73
2021-04-30,15,Navarra,342.26
2021-04-30,16,País Vasco,517.04
2021-04-30,17,La Rioja,268.82
2021-04-30,00,España,229.2
2021-05-03,01,Andalucía,212.12
2021-05-03,02,Aragón,297.13
2021-05-03,03,Asturias,136.44
2021-05-03,04,Baleares,61.63
2021-05-03,05,Canarias,98.03
2021-05-03,06,Cantabria,254.42
2021-05-03,08,Castilla La Mancha,211.71
2021-05-03,07,Castilla y León,184.35
2021-05-03,09,Cataluña,298.34
2021-05-03,18,Ceuta,150.83
2021-05-03,10,C. Valenciana,42.97
2021-05-03,11,Extremadura,106.39
2021-05-03,12,Galicia,96.49
2021-05-03,13,Madrid,368.99
2021-05-03,19,Melilla,347.97
2021-05-03,14,Murcia,71.2
2021-05-03,15,Navarra,332.28
2021-05-03,16,País Vasco,496.91
2021-05-03,17,La Rioja,286.64
2021-05-03,00,España,223.75
2021-05-04,01,Andalucía,206.09
2021-05-04,02,Aragón,296.68
2021-05-04,03,Asturias,131.92
2021-05-04,04,Baleares,61.37
2021-05-04,05,Canarias,97.47
2021-05-04,06,Cantabria,249.44
2021-05-04,08,Castilla La Mancha,206.77
2021-05-04,07,Castilla y León,214.37
2021-05-04,09,Cataluña,263.56
2021-05-04,18,Ceuta,137.76
2021-05-04,10,C. Valenciana,43.24
2021-05-04,11,Extremadura,103.48
2021-05-04,12,Galicia,96.6
2021-05-04,13,Madrid,343.24
2021-05-04,19,Melilla,345.68
2021-05-04,14,Murcia,71.66
2021-05-04,15,Navarra,327.13
2021-05-04,16,País Vasco,491.01
2021-05-04,17,La Rioja,270.39
2021-05-04,00,España,213.9
2021-05-05,01,Andalucía,197.52
2021-05-05,02,Aragón,297.88
2021-05-05,03,Asturias,122.99
2021-05-05,04,Baleares,61.29
2021-05-05,05,Canarias,96.0
2021-05-05,06,Cantabria,246.01
2021-05-05,08,Castilla La Mancha,203.99
2021-05-05,07,Castilla y León,177.08
2021-05-05,09,Cataluña,253.89
2021-05-05,18,Ceuta,123.51
2021-05-05,10,C. Valenciana,42.1
2021-05-05,11,Extremadura,102.63
2021-05-05,12,Galicia,95.31
2021-05-05,13,Madrid,329.12
2021-05-05,19,Melilla,327.3
2021-05-05,14,Murcia,71.66
2021-05-05,15,Navarra,313.67
2021-05-05,16,País Vasco,478.27
2021-05-05,17,La Rioja,283.2
2021-05-05,00,España,205.52
2021-05-06,01,Andalucía,192.84
2021-05-06,02,Aragón,297.35
2021-05-06,03,Asturias,117.69
2021-05-06,04,Baleares,59.24
2021-05-06,05,Canarias,92.7
2021-05-06,06,Cantabria,239.49
2021-05-06,08,Castilla La Mancha,202.91
2021-05-06,07,Castilla y León,173.95
2021-05-06,09,Cataluña,254.89
2021-05-06,18,Ceuta,103.32
2021-05-06,10,C. Valenciana,40.99
2021-05-06,11,Extremadura,99.53
2021-05-06,12,Galicia,94.86
2021-05-06,13,Madrid,323.56
2021-05-06,19,Melilla,305.48
2021-05-06,14,Murcia,70.01
2021-05-06,15,Navarra,306.11
2021-05-06,16,País Vasco,463.36
2021-05-06,17,La Rioja,269.13
2021-05-06,00,España,202.2
2021-05-07,01,Andalucía,191.73
2021-05-07,02,Aragón,293.82
2021-05-07,03,Asturias,111.7
2021-05-07,04,Baleares,60.43
2021-05-07,05,Canarias,90.76
2021-05-07,06,Cantabria,231.26
2021-05-07,08,Castilla La Mancha,202.52
2021-05-07,07,Castilla y León,169.98
2021-05-07,09,Cataluña,251.14
2021-05-07,18,Ceuta,84.32
2021-05-07,10,C. Valenciana,40.54
2021-05-07,11,Extremadura,94.27
2021-05-07,12,Galicia,93.75
2021-05-07,13,Madrid,317.56
2021-05-07,19,Melilla,295.14
2021-05-07,14,Murcia,69.41
2021-05-07,15,Navarra,296.13
