Fecha,cod_ine,CCAA,Total Pacientes COVID ingresados,% Camas Ocupadas COVID,Total pacientes COVID en UCI,% Camas Ocupadas UCI COVID,Ingresos COVID últimas 24 h,Altas COVID últimas 24 h
2021-07-08,02,Aragón,79,"1,97",15,"6,88",14,9
2021-07-08,03,Asturias,65,"1,96",12,"4,03",10,6
2021-07-08,04,Baleares,94,"2,91",13,"4,74",8,7
2021-07-08,05,Canarias,154,"2,82",29,"6,09",22,17
2021-07-08,06,Cantabria,52,"3,75",6,"5,66",11,4
2021-07-08,08,Castilla La Mancha,62,"1,29",17,"4,90",10,7
2021-07-08,07,Castilla y León,131,"2,08",33,"7,53",31,17
2021-07-08,09,Cataluña,940,"3,84",183,"15,34",192,97
2021-07-08,18,Ceuta,1,"0,50",0,"0,00",0,0
2021-07-08,10,C. Valenciana,296,"2,66",35,"4,19",68,43
2021-07-08,11,Extremadura,24,"0,83",3,"1,62",2,2
2021-07-08,12,Galicia,62,"0,75",7,"0,94",20,9
2021-07-08,13,Madrid,402,"2,60",113,"10,63",48,36
2021-07-08,19,Melilla,4,"2,20",1,"5,88",1,1
2021-07-08,14,Murcia,29,"0,72",7,"1,51",5,3
2021-07-08,15,Navarra,32,"1,79",10,"8,62",4,0
2021-07-08,16,País Vasco,164,"3,55",27,"6,85",28,17
2021-07-08,17,La Rioja,18,"2,56",4,"7,55",2,3
2021-07-08,00,España,3121,"2,60",627,"6,88",562,352
2021-07-11,01,Andalucía,624,"3,48",122,"6,49",109,41
2021-07-11,02,Aragón,100,"2,50",16,"7,34",14,2
2021-07-11,03,Asturias,73,"2,20",10,"3,36",12,5
2021-07-11,04,Baleares,103,"3,19",18,"6,57",13,5
2021-07-11,05,Canarias,182,"3,32",30,"6,29",22,2
2021-07-11,06,Cantabria,61,"4,46",8,"7,55",11,6
2021-07-11,08,Castilla La Mancha,74,"1,54",17,"4,90",10,4
2021-07-11,07,Castilla y León,180,"2,84",36,"8,29",75,18
2021-07-11,09,Cataluña,1296,"5,29",231,"18,90",251,83
2021-07-11,18,Ceuta,3,"1,49",0,"0,00",1,0
2021-07-11,10,C. Valenciana,372,"3,35",53,"6,33",60,23
2021-07-11,11,Extremadura,23,"0,80",3,"1,62",3,0
2021-07-11,12,Galicia,66,"0,80",8,"1,07",17,3
2021-07-11,13,Madrid,468,"3,06",113,"10,62",51,11
2021-07-11,19,Melilla,4,"2,20",1,"5,88",1,0
2021-07-11,14,Murcia,29,"0,72",7,"1,54",2,2
2021-07-11,15,Navarra,34,"1,90",11,"9,40",4,0
2021-07-11,16,País Vasco,180,"3,93",31,"7,91",23,17
2021-07-11,17,La Rioja,20,"2,84",4,"7,55",3,3
2021-07-11,00,España,3892,"3,24",719,"7,87",682,225
2021-07-12,01,Andalucía,662,"3,69",132,"7,02",137,100
2021-07-12,02,Aragón,94,"2,34",16,"7,34",10,14
2021-07-12,03,Asturias,79,"2,38",15,"5,03",21,12
2021-07-12,04,Baleares,125,"3,85",23,"8,39",28,11
2021-07-12,05,Canarias,201,"3,68",30,"6,61",33,6
2021-07-12,06,Cantabria,57,"4,25",5,"4,72",11,15
2021-07-12,08,Castilla La Mancha,75,"1,56",16,"4,61",10,9
2021-07-12,07,Castilla y León,213,"3,35",37,"8,51",53,16
2021-07-12,09,Cataluña,1420,"5,81",251,"20,92",272,180
2021-07-12,18,Ceuta,2,"0,99",0,"0,00",0,1
2021-07-12,10,C. Valenciana,383,"3,45",49,"5,88",83,72
2021-07-12,11,Extremadura,24,"0,83",1,"0,54",5,3
2021-07-12,12,Galicia,70,"0,85",8,"1,07",15,10
2021-07-12,13,Madrid,489,"3,18",110,"10,12",85,57
2021-07-12,19,Melilla,4,"2,20",1,"5,88",1,1
2021-07-12,14,Murcia,44,"1,09",14,"3,02",10,3
2021-07-12,15,Navarra,30,"1,68",9,"7,69",1,6
2021-07-12,16,País Vasco,190,"4,11",29,"7,44",32,33
2021-07-12,17,La Rioja,21,"2,99",3,"5,66",4,4
2021-07-12,00,España,4183,"3,49",749,"8,21",811,553
2021-07-13,01,Andalucía,672,"3,75",132,"7,02",121,109
2021-07-13,02,Aragón,108,"2,68",17,"7,80",33,16
2021-07-13,03,Asturias,85,"2,56",19,"6,38",21,8
2021-07-13,04,Baleares,125,"3,84",22,"8,03",19,18
2021-07-13,05,Canarias,223,"4,07",34,"7,36",40,21
2021-07-13,06,Cantabria,55,"4,10",5,"4,72",9,9
2021-07-13,08,Castilla La Mancha,84,"1,75",16,"4,61",11,4
2021-07-13,07,Castilla y León,230,"3,62",39,"8,94",43,26
2021-07-13,09,Cataluña,1546,"6,32",282,"23,54",298,211
2021-07-13,18,Ceuta,2,"1,00",0,"0,00",0,0
2021-07-13,10,C. Valenciana,411,"3,71",55,"6,58",79,53
2021-07-13,11,Extremadura,32,"1,11",2,"1,08",8,1
2021-07-13,12,Galicia,78,"0,95",10,"1,34",23,15
2021-07-13,13,Madrid,520,"3,38",110,"10,23",99,63
2021-07-13,19,Melilla,4,"2,20",2,"11,76",1,1
2021-07-13,14,Murcia,40,"0,99",12,"2,59",11,9
2021-07-13,15,Navarra,33,"1,85",10,"8,55",8,3
2021-07-13,16,País Vasco,199,"4,30",28,"7,11",35,32
2021-07-13,17,La Rioja,20,"2,84",3,"5,66",4,5
2021-07-13,00,España,4467,"3,72",798,"8,75",863,604
2021-07-14,01,Andalucía,682,"3,80",133,"7,07",92,99
2021-07-14,02,Aragón,117,"2,92",17,"7,80",21,12
2021-07-14,03,Asturias,92,"2,77",19,"6,38",18,10
2021-07-14,04,Baleares,134,"4,09",29,"10,55",27,30
2021-07-14,05,Canarias,226,"4,13",40,"8,66",38,33
2021-07-14,06,Cantabria,58,"4,32",5,"4,72",14,10
2021-07-14,08,Castilla La Mancha,83,"1,73",16,"4,61",13,15
2021-07-14,07,Castilla y León,260,"4,08",39,"8,94",54,22
2021-07-14,09,Cataluña,1665,"6,78",296,"24,61",321,219
2021-07-14,18,Ceuta,2,"1,00",0,"0,00",0,0
2021-07-14,10,C. Valenciana,421,"3,80",58,"6,95",81,57
2021-07-14,11,Extremadura,32,"1,11",3,"1,62",6,5
2021-07-14,12,Galicia,103,"1,26",21,"2,82",26,14
2021-07-14,13,Madrid,536,"3,48",108,"9,98",72,95
2021-07-14,19,Melilla,5,"2,75",2,"11,76",1,0
2021-07-14,14,Murcia,42,"1,04",11,"2,38",13,7
2021-07-14,15,Navarra,33,"1,85",9,"7,69",4,5
2021-07-14,16,País Vasco,193,"4,17",29,"7,44",34,38
2021-07-14,17,La Rioja,21,"2,99",3,"5,66",3,2
2021-07-14,00,España,4705,"3,91",838,"9,18",838,673
2021-07-15,01,Andalucía,685,"3,82",134,"7,17",135,118
2021-07-15,02,Aragón,151,"3,78",21,"9,63",47,65
2021-07-15,03,Asturias,98,"2,95",18,"6,04",18,8
2021-07-15,04,Baleares,144,"4,38",31,"11,27",31,17
2021-07-15,05,Canarias,234,"4,27",45,"9,74",37,22
2021-07-15,06,Cantabria,64,"4,77",6,"5,66",18,10
2021-07-15,08,Castilla La Mancha,93,"1,94",17,"4,90",14,5
2021-07-15,07,Castilla y León,295,"4,63",45,"10,32",57,22
2021-07-15,09,Cataluña,1793,"7,32",312,"26,02",322,225
2021-07-15,18,Ceuta,2,"1,00",0,"0,00",0,0
2021-07-15,10,C. Valenciana,447,"4,03",62,"7,47",83,50
2021-07-15,11,Extremadura,35,"1,22",3,"1,62",8,3
2021-07-15,12,Galicia,106,"1,30",18,"2,42",30,10
2021-07-15,13,Madrid,590,"3,86",106,"10,01",104,39
2021-07-15,19,Melilla,5,"2,75",3,"17,65",1,1
2021-07-15,14,Murcia,44,"1,09",7,"1,51",15,89
2021-07-15,15,Navarra,40,"2,24",10,"8,55",10,4
2021-07-15,16,País Vasco,208,"4,50",30,"7,63",49,38
2021-07-15,17,La Rioja,22,"3,13",4,"7,55",5,3
2021-07-15,00,España,5056,"4,22",872,"9,59",984,729
2021-07-18,01,Andalucía,860,"4,80",149,"7,98",166,70
2021-07-18,02,Aragón,211,"5,31",23,"10,55",34,5
2021-07-18,03,Asturias,122,"3,66",21,"7,05",22,2
2021-07-18,04,Baleares,181,"5,53",33,"12,13",31,11
2021-07-18,05,Canarias,296,"5,38",49,"10,61",38,2
2021-07-18,06,Cantabria,79,"5,89",13,"12,26",15,5
2021-07-18,08,Castilla La Mancha,104,"2,17",16,"4,61",7,3
2021-07-18,07,Castilla y León,419,"6,58",58,"13,30",83,13
2021-07-18,09,Cataluña,2288,"9,36",394,"32,35",400,159
2021-07-18,18,Ceuta,3,"1,49",1,"5,88",0,0
2021-07-18,10,C. Valenciana,546,"4,91",70,"8,41",79,24
2021-07-18,11,Extremadura,45,"1,56",3,"1,60",8,0
2021-07-18,12,Galicia,154,"1,89",21,"2,82",24,7
2021-07-18,13,Madrid,745,"4,93",121,"11,49",91,26
2021-07-18,19,Melilla,5,"2,75",3,"17,65",0,0
2021-07-18,14,Murcia,62,"1,54",11,"2,38",19,6
2021-07-18,15,Navarra,56,"3,13",12,"10,26",7,4
2021-07-18,16,País Vasco,273,"5,98",37,"9,54",42,9
2021-07-18,17,La Rioja,33,"4,69",4,"7,55",3,0
2021-07-18,00,España,6482,"5,42",1039,"11,42",1069,346
2021-07-19,01,Andalucía,872,"4,88",156,"8,39",164,143
2021-07-19,02,Aragón,229,"5,77",24,"11,01",48,23
2021-07-19,03,Asturias,119,"3,57",20,"6,71",18,10
2021-07-19,04,Baleares,215,"6,61",39,"14,34",48,16
2021-07-19,05,Canarias,304,"5,52",49,"10,61",38,27
2021-07-19,06,Cantabria,84,"6,25",11,"10,38",15,11
2021-07-19,08,Castilla La Mancha,115,"2,40",17,"4,90",19,13
2021-07-19,07,Castilla y León,428,"6,73",60,"13,76",69,47
2021-07-19,09,Cataluña,2428,"9,97",435,"35,02",426,331
2021-07-19,18,Ceuta,3,"1,49",1,"5,88",0,0
2021-07-19,10,C. Valenciana,569,"5,12",75,"9,08",119,95
2021-07-19,11,Extremadura,55,"1,91",5,"2,66",8,3
2021-07-19,12,Galicia,170,"2,08",21,"2,82",45,26
2021-07-19,13,Madrid,814,"5,37",130,"12,16",178,114
2021-07-19,19,Melilla,5,"2,75",3,"17,65",0,0
2021-07-19,14,Murcia,70,"1,74",12,"2,59",22,10
2021-07-19,15,Navarra,60,"3,35",11,"9,40",10,6
2021-07-19,16,País Vasco,281,"6,15",43,"11,14",55,50
2021-07-19,17,La Rioja,35,"4,98",4,"7,55",4,0
2021-07-19,00,España,6856,"5,73",1116,"12,23",1286,925
2021-07-20,01,Andalucía,905,"5,06",155,"8,33",164,108
2021-07-20,02,Aragón,255,"6,42",26,"11,93",55,27
2021-07-20,03,Asturias,133,"3,99",20,"6,71",27,11
2021-07-20,04,Baleares,234,"7,20",36,"13,19",48,21
2021-07-20,05,Canarias,313,"5,68",51,"10,83",49,35
2021-07-20,06,Cantabria,79,"5,89",14,"13,21",18,18
2021-07-20,08,Castilla La Mancha,120,"2,50",20,"5,76",23,19
2021-07-20,07,Castilla y León,460,"7,23",63,"14,45",79,51
2021-07-20,09,Cataluña,2533,"10,41",474,"37,83",457,368
2021-07-20,18,Ceuta,6,"2,99",1,"5,88",2,1
2021-07-20,10,C. Valenciana,577,"5,19",79,"9,56",106,96
2021-07-20,11,Extremadura,57,"1,98",5,"2,66",8,7
2021-07-20,12,Galicia,190,"2,33",21,"2,82",55,19
2021-07-20,13,Madrid,912,"6,03",137,"12,94",210,110
2021-07-20,19,Melilla,5,"2,75",3,"17,65",0,0
2021-07-20,14,Murcia,76,"1,88",12,"2,59",19,8
2021-07-20,15,Navarra,65,"3,64",12,"10,26",12,5
2021-07-20,16,País Vasco,295,"6,45",46,"11,95",57,47
2021-07-20,17,La Rioja,40,"5,69",5,"9,43",10,4
2021-07-20,00,España,7255,"6,07",1180,"12,92",1399,955
2021-07-21,01,Andalucía,932,"5,22",164,"8,82",202,180
2021-07-21,02,Aragón,282,"7,11",26,"11,93",57,29
2021-07-21,03,Asturias,140,"4,21",22,"7,38",28,13
2021-07-21,04,Baleares,237,"7,27",36,"13,19",32,33
2021-07-21,05,Canarias,326,"5,92",57,"12,10",43,27
2021-07-21,06,Cantabria,84,"6,20",17,"14,41",17,12
2021-07-21,08,Castilla La Mancha,127,"2,65",21,"6,05",23,14
2021-07-21,07,Castilla y León,487,"7,65",63,"14,45",79,53
2021-07-21,09,Cataluña,2624,"10,75",499,"39,23",405,317
2021-07-21,18,Ceuta,7,"3,48",1,"5,88",1,0
2021-07-21,10,C. Valenciana,611,"5,49",79,"9,56",136,83
2021-07-21,11,Extremadura,64,"2,22",5,"2,66",16,10
2021-07-21,12,Galicia,200,"2,45",23,"3,09",47,28
2021-07-21,13,Madrid,994,"6,57",141,"13,18",194,100
2021-07-21,19,Melilla,8,"4,40",3,"17,65",2,1
2021-07-21,14,Murcia,88,"2,18",13,"2,81",22,6
2021-07-21,15,Navarra,66,"3,70",12,"10,26",10,9
2021-07-21,16,País Vasco,295,"6,48",51,"13,25",46,59
2021-07-21,17,La Rioja,46,"6,54",7,"13,21",10,3
2021-07-21,00,España,7618,"6,37",1240,"13,52",1370,977
2021-07-22,01,Andalucía,949,"5,31",172,"9,25",185,142
2021-07-22,02,Aragón,297,"7,49",28,"12,84",57,37
2021-07-22,03,Asturias,158,"4,76",20,"6,71",36,16
2021-07-22,04,Baleares,261,"8,04",41,"15,02",43,26
2021-07-22,05,Canarias,329,"5,97",56,"11,79",47,33
2021-07-22,06,Cantabria,98,"7,24",19,"16,10",20,9
2021-07-22,08,Castilla La Mancha,140,"2,92",22,"6,34",31,16
2021-07-22,07,Castilla y León,483,"7,58",67,"15,37",63,64
2021-07-22,09,Cataluña,2677,"10,95",505,"40,05",385,349
2021-07-22,18,Ceuta,7,"3,48",1,"5,88",0,0
2021-07-22,10,C. Valenciana,628,"5,66",88,"10,67",112,93
2021-07-22,11,Extremadura,64,"2,22",7,"3,72",8,9
2021-07-22,12,Galicia,234,"2,87",24,"3,22",54,17
2021-07-22,13,Madrid,1102,"7,22",155,"14,58",194,97
2021-07-22,19,Melilla,9,"4,95",3,"17,65",1,0
2021-07-22,14,Murcia,102,"2,53",14,"3,02",27,13
2021-07-22,15,Navarra,68,"3,82",14,"11,97",13,11
2021-07-22,16,País Vasco,301,"6,65",49,"12,63",52,46
2021-07-22,17,La Rioja,48,"6,83",7,"13,21",7,5
2021-07-22,00,España,7955,"6,64",1292,"14,10",1335,983
2021-07-25,01,Andalucía,1112,"6,22",200,"10,73",216,98
2021-07-25,02,Aragón,371,"9,31",33,"15,14",38,10
2021-07-25,03,Asturias,182,"5,44",27,"9,06",15,10
2021-07-25,04,Baleares,333,"10,22",51,"18,41",52,9
2021-07-25,05,Canarias,445,"8,07",73,"15,37",55,12
2021-07-25,06,Cantabria,118,"8,67",19,"16,10",14,3
2021-07-25,08,Castilla La Mancha,176,"3,66",27,"7,52",21,4
2021-07-25,07,Castilla y León,576,"8,99",66,"15,14",68,26
2021-07-25,09,Cataluña,2928,"12,01",571,"44,06",381,228
2021-07-25,18,Ceuta,6,"2,99",1,"5,88",0,0
2021-07-25,10,C. Valenciana,759,"6,82",100,"12,02",111,50
2021-07-25,11,Extremadura,80,"2,78",9,"4,79",11,2
2021-07-25,12,Galicia,282,"3,46",33,"4,43",60,21
2021-07-25,13,Madrid,1361,"8,98",179,"16,93",159,37
2021-07-25,19,Melilla,15,"8,24",2,"11,76",1,0
2021-07-25,14,Murcia,126,"3,13",17,"3,67",35,10
2021-07-25,15,Navarra,84,"4,78",16,"13,68",13,3
2021-07-25,16,País Vasco,371,"8,32",57,"14,65",46,17
2021-07-25,17,La Rioja,59,"8,39",9,"16,98",10,2
2021-07-25,00,España,9384,"7,85",1490,"16,16",1306,542
2021-07-26,01,Andalucía,1164,"6,52",204,"10,96",193,145
2021-07-26,02,Aragón,371,"9,29",35,"16,06",51,47
2021-07-26,03,Asturias,185,"5,53",28,"9,40",32,24
2021-07-26,04,Baleares,350,"10,75",51,"18,41",47,26
2021-07-26,05,Canarias,437,"7,92",74,"15,38",43,31
2021-07-26,06,Cantabria,128,"9,40",19,"16,10",23,16
2021-07-26,08,Castilla La Mancha,180,"3,75",24,"6,65",29,23
2021-07-26,07,Castilla y León,581,"9,13",66,"15,31",98,79
2021-07-26,09,Cataluña,2977,"12,22",585,"44,39",400,409
2021-07-26,18,Ceuta,8,"4,00",1,"5,88",2,2
2021-07-26,10,C. Valenciana,749,"6,73",103,"12,36",125,148
2021-07-26,11,Extremadura,83,"2,88",9,"4,79",5,7
2021-07-26,12,Galicia,280,"3,43",32,"4,30",42,39
2021-07-26,13,Madrid,1387,"9,09",190,"17,92",225,189
2021-07-26,19,Melilla,13,"7,14",3,"17,65",3,4
2021-07-26,14,Murcia,123,"3,05",23,"4,97",18,28
2021-07-26,15,Navarra,95,"5,38",17,"14,53",23,9
2021-07-26,16,País Vasco,352,"7,88",61,"15,76",50,69
2021-07-26,17,La Rioja,59,"8,39",9,"16,98",10,10
2021-07-26,00,España,9522,"7,96",1534,"16,59",1419,1305
2021-07-27,01,Andalucía,1168,"6,54",213,"11,45",188,167
2021-07-27,02,Aragón,378,"9,47",36,"16,51",58,45
2021-07-27,03,Asturias,184,"5,48",31,"10,40",20,20
2021-07-27,04,Baleares,351,"10,80",57,"20,58",47,44
2021-07-27,05,Canarias,442,"8,02",76,"16,00",32,41
2021-07-27,06,Cantabria,126,"9,25",19,"16,10",22,19
2021-07-27,08,Castilla La Mancha,200,"4,16",24,"6,65",34,14
2021-07-27,07,Castilla y León,573,"8,99",69,"16,01",76,77
2021-07-27,09,Cataluña,3008,"12,34",606,"45,33",391,408
2021-07-27,18,Ceuta,7,"3,52",1,"5,88",1,2
2021-07-27,10,C. Valenciana,747,"6,71",108,"12,93",108,103
2021-07-27,11,Extremadura,81,"2,81",8,"4,26",10,8
2021-07-27,12,Galicia,282,"3,46",33,"4,43",57,45
2021-07-27,13,Madrid,1449,"9,50",197,"18,60",247,166
2021-07-27,19,Melilla,12,"6,59",3,"17,65",1,2
2021-07-27,14,Murcia,132,"3,27",25,"5,40",34,18
2021-07-27,15,Navarra,96,"5,42",17,"14,53",16,11
2021-07-27,16,País Vasco,364,"8,18",62,"16,10",70,52
2021-07-27,17,La Rioja,72,"10,24",8,"15,09",17,5
2021-07-27,00,España,9672,"8,08",1593,"17,21",1429,1247
2021-07-28,01,Andalucía,1215,"6,80",225,"12,10",211,176
2021-07-28,02,Aragón,370,"9,30",37,"16,97",56,59
2021-07-28,03,Asturias,184,"5,49",28,"9,40",23,19
2021-07-28,04,Baleares,334,"10,27",61,"22,02",43,47
2021-07-28,05,Canarias,412,"7,48",87,"18,32",37,47
2021-07-28,06,Cantabria,123,"9,02",21,"17,80",22,12
2021-07-28,08,Castilla La Mancha,215,"4,54",23,"6,41",44,25
2021-07-28,07,Castilla y León,563,"8,85",72,"16,71",62,91
2021-07-28,09,Cataluña,2988,"12,31",605,"44,81",415,439
2021-07-28,18,Ceuta,7,"3,52",1,"5,88",1,0
2021-07-28,10,C. Valenciana,737,"6,64",110,"13,17",113,109
2021-07-28,11,Extremadura,82,"2,85",8,"4,26",13,7
2021-07-28,12,Galicia,308,"3,74",38,"5,05",57,32
2021-07-28,13,Madrid,1509,"9,90",212,"19,87",253,194
2021-07-28,19,Melilla,12,"6,59",3,"17,65",0,0
2021-07-28,14,Murcia,140,"3,47",25,"5,40",22,15
2021-07-28,15,Navarra,102,"5,76",19,"16,24",17,9
2021-07-28,16,País Vasco,352,"7,86",60,"15,54",48,59
2021-07-28,17,La Rioja,72,"10,24",9,"16,98",10,9
2021-07-28,00,España,9725,"8,14",1644,"17,71",1447,1349
2021-07-29,01,Andalucía,1241,"6,96",230,"12,37",202,166
2021-07-29,02,Aragón,359,"9,02",41,"18,81",42,49
2021-07-29,03,Asturias,190,"5,67",30,"10,07",22,20
2021-07-29,04,Baleares,340,"10,45",62,"22,38",40,35
2021-07-29,05,Canarias,426,"7,74",88,"18,53",56,41
2021-07-29,06,Cantabria,114,"8,36",22,"18,64",17,20
2021-07-29,08,Castilla La Mancha,230,"4,85",27,"7,52",26,21
2021-07-29,07,Castilla y León,519,"8,12",72,"16,67",57,76
2021-07-29,09,Cataluña,3001,"12,37",600,"44,18",341,363
2021-07-29,18,Ceuta,7,"3,52",2,"11,76",1,1
2021-07-29,10,C. Valenciana,723,"6,52",115,"13,72",98,103
2021-07-29,11,Extremadura,93,"3,23",9,"4,79",17,9
2021-07-29,12,Galicia,312,"3,84",40,"5,37",63,42
2021-07-29,13,Madrid,1561,"10,30",233,"22,09",240,201
2021-07-29,19,Melilla,13,"7,14",3,"17,65",2,1
2021-07-29,14,Murcia,141,"3,50",30,"6,48",20,20
2021-07-29,15,Navarra,109,"6,13",21,"17,95",19,10
2021-07-29,16,País Vasco,374,"8,35",64,"16,49",73,49
2021-07-29,17,La Rioja,72,"10,24",9,"16,98",13,13
2021-07-29,00,España,9825,"8,24",1698,"18,31",1349,1240
2021-08-01,01,Andalucía,1342,"7,51",238,"12,77",276,149
2021-08-01,02,Aragón,375,"9,42",43,"19,72",33,8
2021-08-01,03,Asturias,182,"5,42",30,"10,07",15,4
2021-08-01,04,Baleares,386,"11,82",67,"23,84",45,23
2021-08-01,05,Canarias,471,"8,53",99,"20,20",40,12
2021-08-01,06,Cantabria,112,"8,21",27,"22,88",15,6
2021-08-01,08,Castilla La Mancha,297,"6,27",36,"10,03",30,9
2021-08-01,07,Castilla y León,560,"8,85",80,"18,52",62,19
2021-08-01,09,Cataluña,3156,"13,09",642,"47,07",299,206
2021-08-01,18,Ceuta,8,"4,06",3,"17,65",1,0
2021-08-01,10,C. Valenciana,764,"6,94",128,"15,46",87,38
2021-08-01,11,Extremadura,103,"3,56",11,"5,85",9,0
2021-08-01,12,Galicia,342,"4,20",48,"6,44",48,26
2021-08-01,13,Madrid,1753,"11,69",274,"26,50",170,77
2021-08-01,19,Melilla,9,"4,95",1,"5,88",0,2
2021-08-01,14,Murcia,167,"4,14",32,"6,91",27,18
2021-08-01,15,Navarra,104,"5,86",20,"17,09",6,5
2021-08-01,16,País Vasco,371,"8,36",65,"16,93",43,17
2021-08-01,17,La Rioja,76,"10,81",12,"22,64",10,0
2021-08-01,00,España,10578,"8,90",1856,"20,02",1216,619
2021-08-02,01,Andalucía,1356,"7,65",251,"13,43",210,193
2021-08-02,02,Aragón,374,"9,39",43,"19,72",55,56
2021-08-02,03,Asturias,188,"5,63",33,"11,79",24,17
2021-08-02,04,Baleares,407,"12,37",74,"25,78",64,42
2021-08-02,05,Canarias,461,"8,34",97,"19,80",33,54
2021-08-02,06,Cantabria,95,"6,97",23,"19,49",10,21
2021-08-02,08,Castilla La Mancha,268,"5,57",36,"10,17",28,36
2021-08-02,07,Castilla y León,542,"8,35",81,"18,75",65,76
2021-08-02,09,Cataluña,3067,"12,73",635,"47,21",307,448
2021-08-02,18,Ceuta,9,"4,57",3,"17,65",1,0
2021-08-02,10,C. Valenciana,715,"6,56",118,"15,55",98,133
2021-08-02,11,Extremadura,98,"3,40",11,"5,85",8,13
2021-08-02,12,Galicia,327,"4,01",48,"6,50",49,48
2021-08-02,13,Madrid,1733,"11,67",289,"28,17",227,226
2021-08-02,19,Melilla,8,"4,40",1,"5,88",1,2
2021-08-02,14,Murcia,155,"3,84",29,"6,26",25,31
2021-08-02,15,Navarra,95,"5,36",22,"18,80",10,17
2021-08-02,16,País Vasco,362,"8,24",63,"16,54",67,76
2021-08-02,17,La Rioja,57,"8,11",10,"18,87",4,23
2021-08-02,00,España,10317,"8,69",1867,"20,40",1286,1512
2021-08-03,01,Andalucía,1339,"7,56",265,"14,22",190,214
2021-08-03,02,Aragón,360,"9,04",42,"18,92",46,51
2021-08-03,03,Asturias,181,"5,42",33,"11,79",20,18
2021-08-03,04,Baleares,408,"12,45",78,"26,71",56,51
2021-08-03,05,Canarias,447,"8,09",96,"19,59",57,50
2021-08-03,06,Cantabria,96,"7,04",18,"15,25",16,16
2021-08-03,08,Castilla La Mancha,300,"6,32",37,"10,22",61,37
2021-08-03,07,Castilla y León,499,"7,87",86,"19,91",58,91
2021-08-03,09,Cataluña,2947,"12,23",631,"47,27",326,388
2021-08-03,18,Ceuta,11,"5,58",3,"17,65",2,0
2021-08-03,10,C. Valenciana,698,"6,40",123,"16,06",104,121
2021-08-03,11,Extremadura,101,"3,50",12,"6,38",14,14
2021-08-03,12,Galicia,323,"3,97",52,"6,98",45,51
2021-08-03,13,Madrid,1778,"11,99",306,"29,80",285,226
2021-08-03,19,Melilla,8,"4,40",1,"5,88",0,0
2021-08-03,14,Murcia,152,"3,77",30,"6,48",27,32
2021-08-03,15,Navarra,93,"5,24",20,"17,09",11,11
2021-08-03,16,País Vasco,380,"8,66",61,"15,89",76,67
2021-08-03,17,La Rioja,63,"8,96",10,"18,87",13,11
2021-08-03,00,España,10184,"8,60",1904,"20,76",1407,1449
2021-08-04,01,Andalucía,1334,"7,53",261,"14,02",195,194
2021-08-04,02,Aragón,352,"8,83",44,"20,09",37,46
2021-08-04,03,Asturias,166,"5,00",34,"12,14",19,24
2021-08-04,04,Baleares,423,"12,88",82,"23,91",56,40
2021-08-04,05,Canarias,437,"7,91",97,"19,80",44,42
2021-08-04,06,Cantabria,96,"7,04",17,"14,41",9,12
2021-08-04,08,Castilla La Mancha,294,"6,19",40,"11,11",45,51
2021-08-04,07,Castilla y León,471,"7,44",84,"19,44",56,82
2021-08-04,09,Cataluña,2864,"11,91",637,"48,40",303,366
2021-08-04,18,Ceuta,11,"5,58",3,"17,65",2,0
2021-08-04,10,C. Valenciana,677,"6,20",119,"15,51",85,105
2021-08-04,11,Extremadura,100,"3,46",12,"6,38",11,11
2021-08-04,12,Galicia,357,"4,36",62,"7,84",62,42
2021-08-04,13,Madrid,1756,"12,42",308,"29,62",251,238
2021-08-04,19,Melilla,8,"4,40",1,"5,88",1,1
2021-08-04,14,Murcia,164,"4,07",33,"7,13",28,14
2021-08-04,15,Navarra,76,"4,27",22,"18,18",6,19
2021-08-04,16,País Vasco,393,"8,96",59,"15,25",57,59
2021-08-04,17,La Rioja,25,"3,56",10,"18,87",9,5
2021-08-04,00,España,10004,"8,45",1925,"20,78",1276,1351
2021-08-05,01,Andalucía,1367,"7,72",262,"14,06",209,176
2021-08-05,02,Aragón,337,"8,46",46,"20,72",44,47
2021-08-05,03,Asturias,153,"4,58",35,"11,74",13,13
2021-08-05,04,Baleares,415,"12,66",82,"23,91",38,217
2021-08-05,05,Canarias,433,"7,84",97,"19,80",49,47
2021-08-05,06,Cantabria,97,"7,12",21,"17,80",18,12
2021-08-05,08,Castilla La Mancha,290,"6,16",38,"10,58",31,37
2021-08-05,07,Castilla y León,469,"7,42",82,"18,98",54,45
2021-08-05,09,Cataluña,2808,"11,70",635,"48,18",248,350
2021-08-05,18,Ceuta,14,"7,07",3,"17,65",2,0
2021-08-05,10,C. Valenciana,753,"6,91",124,"16,04",100,78
2021-08-05,11,Extremadura,92,"3,24",14,"7,45",9,18
2021-08-05,12,Galicia,339,"4,17",66,"8,86",51,37
2021-08-05,13,Madrid,1733,"11,79",297,"28,64",221,232
2021-08-05,19,Melilla,10,"5,49",1,"5,88",2,0
2021-08-05,14,Murcia,168,"4,17",30,"6,48",26,19
2021-08-05,15,Navarra,83,"4,67",21,"17,36",16,9
2021-08-05,16,País Vasco,395,"9,04",64,"16,80",63,58
2021-08-05,17,La Rioja,59,"8,39",10,"18,87",5,10
2021-08-05,00,España,10015,"8,48",1928,"20,87",1199,1405
2021-08-08,01,Andalucía,1487,"8,40",268,"14,38",276,135
2021-08-08,02,Aragón,365,"9,16",50,"22,52",33,10
